title,budget,gross,mpaa,running_time,genre,year
Indigènes,18900000,26063572,NR,120.0,Drama,2006
The Amityville Horror,18500000,109175673,R,89.0,Horror,2005
Adaptation,18500000,32531756,R,106.0,Comedy,2002
The Invention of Lying,18500000,32714818,PG-13,100.0,Comedy,2009
Fear and Loathing in Las Vegas,18500000,13711903,R,119.0,Black Comedy,1998
Ne le dis à personne,18500000,33954018,NR,125.0,Thriller/Suspense,2008
Left Behind,18500000,4224065,PG-13,100.0,Drama,2001
The Hunt,18200000,12400979,R,115.0,Thriller/Suspense,2020
Neighbors,18000000,270944428,R,91.0,Comedy,2014
Borat,18000000,261443242,R,82.0,Comedy,2006
The Mask,18000000,351814301,PG-13,101.0,Comedy,1994
Big,18000000,151665347,PG,104.0,Comedy,1988
Legally Blonde,18000000,141809235,PG-13,96.0,Comedy,2001
Mean Girls,18000000,130462048,PG-13,96.0,Comedy,2004
Star Trek III: The Search for Spock,18000000,87000000,PG,105.0,Adventure,1984
The Exorcism of Emily Rose,18000000,144529078,PG-13,119.0,Horror,2005
Deuce Bigalow: Male Gigolo,18000000,92935067,R,88.0,Comedy,1999
Barbershop 2: Back in Business,18000000,65842412,PG-13,106.0,Comedy,2004
The Family Stone,18000000,92357499,PG-13,104.0,Comedy,2005
Bad Santa,18000000,77147031,R,93.0,Black Comedy,2003
Predator,18000000,98267558,R,107.0,Action,1987
My Big Fat Greek Wedding 2,18000000,92096558,PG-13,94.0,Comedy,2016
The Perfect Guy,18000000,60278166,PG-13,100.0,Thriller/Suspense,2015
Austin Powers: International Man of Mystery,18000000,67683989,PG-13,87.0,Comedy,1997
Diary of a Wimpy Kid: Rodrick Rules,18000000,73695194,PG,99.0,Adventure,2011
Amadeus,18000000,52025100,R,158.0,Drama,1984
Old,18000000,89836797,PG-13,108.0,Thriller/Suspense,2021
The Forever Purge,18000000,76950525,R,103.0,Horror,2021
Prom Night,18000000,57193655,PG-13,87.0,Horror,2008
Soul Surfer,18000000,47135489,PG,106.0,Drama,2011
Under the Tuscan Sun,18000000,57490024,PG-13,113.0,Comedy,2003
Uncle Drew,18000000,46594261,PG-13,103.0,Comedy,2018
Birdman or (The Unexpected Virtue of Ignorance),18000000,102544383,R,119.0,Black Comedy,2014
Peggy Sue Got Married,18000000,41382841,PG-13,106.0,Comedy,1986
Gosford Park,18000000,58271886,R,137.0,Comedy,2001
Orange County,18000000,43308707,PG-13,83.0,Comedy,2002
Gung Ho,18000000,36611610,PG-13,112.0,Comedy,1986
Blue Jasmine,18000000,102912961,PG-13,98.0,Comedy,2013
United 93,18000000,77635035,R,111.0,Drama,2006
Honey,18000000,62646763,PG-13,94.0,Drama,2003
The Fog,18000000,37048526,PG-13,100.0,Horror,2005
Spy Hard,18000000,26936265,PG-13,81.0,Comedy,1996
Ricki and the Flash,18000000,41166033,PG-13,100.0,Drama,2015
Glory,18000000,26828365,R,122.0,Drama,1989
The Art of Racing in the Rain,18000000,33773963,PG,109.0,Drama,2019
Conan the Destroyer,18000000,26400000,PG,101.0,Action,1984
Love the Coopers,18000000,44263413,PG-13,107.0,Comedy,2015
Catch-22,18000000,24911670,R,122.0,Black Comedy,1970
Observe and Report,18000000,27148898,R,86.0,Black Comedy,2009
Raging Bull,18000000,23417649,NR,129.0,Drama,1980
Love Happens,18000000,36133014,PG-13,119.0,Drama,2009
Fame,18000000,80227619,PG,107.0,Musical,2009
The Circle,18000000,45497689,PG-13,110.0,Thriller/Suspense,2017
The Pope’s Exorcist,18000000,72913467,R,103.0,Horror,2023
Young Sherlock Holmes,18000000,19739000,PG-13,109.0,Adventure,1985
127 Hours,18000000,60217171,R,93.0,Drama,2010
Small Time Crooks,18000000,29934477,PG,94.0,Comedy,2000
Center Stage,18000000,21361109,PG-13,113.0,Drama,2000
Norm of the North,18000000,30535660,PG,93.0,Adventure,2016
Catch That Kid,18000000,16959614,PG,91.0,Adventure,2004
Jobs,18000000,43402515,PG-13,127.0,Drama,2013
Life as a House,18000000,23889158,R,106.0,Drama,2001
Youth in Revolt,18000000,19685588,R,90.0,Comedy,2010
And So It Goes,18000000,17920013,PG-13,93.0,Comedy,2014
"I Love You, Beth Cooper",18000000,16382538,PG-13,102.0,Romantic Comedy,2009
Blow Out,18000000,13748714,R,108.0,Thriller/Suspense,1981
The Tailor of Panama,18000000,27491653,R,109.0,Thriller/Suspense,2001
The Legend of the Lone Ranger,18000000,13400000,PG,100.0,Western,1981
Labor Day,18000000,14189810,PG-13,111.0,Drama,2014
Getaway,18000000,11813989,PG-13,89.0,Thriller/Suspense,2013
The Ice Storm,18000000,16011975,R,113.0,Drama,1997
Being Julia,18000000,14451322,R,104.0,Drama,2004
The Last Station,18000000,15696146,R,110.0,Drama,2010
Ed Wood,18000000,5828734,R,126.0,Comedy,1994
Mongol,18000000,27147349,R,120.0,Drama,2008
RocknRolla,18000000,27794339,R,110.0,Action,2008
Mao's Last Dancer,18000000,25941437,PG,117.0,Drama,2010
Hamlet,18000000,7129670,PG-13,242.0,Drama,1996
The Railway Man,18000000,23910210,R,116.0,Drama,2014
Restoration,18000000,4100000,R,113.0,Drama,1995
Midnight Special,18000000,7680250,PG-13,102.0,Thriller/Suspense,2016
Miss Sloane,18000000,7768259,R,132.0,Drama,2016
Metallica Through the Never,18000000,9082906,R,93.0,Concert/Performance,2013
Anything Else,18000000,13203044,R,106.0,Romantic Comedy,2003
Unforgettable,18000000,2483790,R,117.0,Thriller/Suspense,1996
T2: Trainspotting,18000000,42130116,R,117.0,Drama,2017
Das Weisse Band: Eine deutsche Kindergeschichte,18000000,25727044,R,145.0,Drama,2009
Phantom,18000000,1199510,R,97.0,Thriller/Suspense,2013
The Salton Sea,18000000,676698,R,103.0,Thriller/Suspense,2002
The Informers,18000000,315000,R,106.0,Thriller/Suspense,2009
One Man's Hero,18000000,229311,R,121.0,Action,1999
Carlos,18000000,1619153,NR,123.0,Drama,2010
Renaissance,18000000,2401413,R,105.0,Action,2006
My Spy,18000000,7074124,PG-13,102.0,Comedy,2020
Marriage Story,18000000,321463,R,136.0,Comedy,2019
I Am Wrath,18000000,309608,R,92.0,Action,2016
Wolves,18000000,94953,R,91.0,Horror,2014
Red Sonja,17900000,6908640,PG-13,89.0,Action,1985
Baekdusan,17700000,59505509,NR,130.0,Action,2019
Red Lights,17700000,14518884,R,118.0,Thriller/Suspense,2012
Superbad,17500000,169955142,R,112.0,Comedy,2007
Madea Goes To Jail,17500000,90508336,PG-13,103.0,Comedy,2009
Step Up 2 the Streets,17500000,148586910,PG-13,98.0,Drama,2008
Hoodwinked,17500000,109843390,PG,80.0,Adventure,2006
Hotel Rwanda,17500000,36520451,PG-13,121.0,Drama,2004
Beerfest,17500000,20159316,R,110.0,Comedy,2006
Black Nativity,17500000,7454184,PG,95.0,Musical,2013
City of Ghosts,17500000,325491,R,106.0,Drama,2003
Hotel Mumbai,17300000,21132855,R,123.0,Thriller/Suspense,2019
A Quiet Place,17000000,334876670,PG-13,95.0,Horror,2018
Smile,17000000,217038821,R,115.0,Horror,2022
The Others,17000000,207788211,PG-13,104.0,Horror,2001
Aliens,17000000,183291893,R,106.0,Action,1986
Let’s Be Cops,17000000,136890774,R,104.0,Comedy,2014
I Know What You Did Last Summer,17000000,125250091,R,106.0,Horror,1997
Sideways,17000000,109726800,R,127.0,Drama,2004
The Best Man Holiday,17000000,72835710,R,122.0,Comedy,2013
Friday the 13th,17000000,92670237,R,97.0,Horror,2009
Pitch Perfect,17000000,116044347,PG-13,112.0,Comedy,2012
Halloween: H2O,17000000,55041738,R,85.0,Horror,1998
Evil Dead,17000000,99010045,R,91.0,Horror,2013
Jet Li's Hero,17000000,176373358,PG-13,120.0,Action,2002
Saw 3D,17000000,133735284,R,91.0,Horror,2010
"McFarland, USA",17000000,45707924,PG,128.0,Drama,2015
Harriet,17000000,44035587,PG-13,125.0,Drama,2019
Almost Christmas,17000000,42493506,PG-13,107.0,Drama,2016
The Hills Have Eyes,17000000,70355813,R,107.0,Horror,2006
Crawl,17000000,91720490,R,87.0,Horror,2019
40 Days and 40 Nights,17000000,95092667,R,94.0,Romantic Comedy,2002
Good Boy!,17000000,45312217,PG,87.0,Adventure,2003
Smokin' Aces,17000000,57263440,R,107.0,Comedy,2007
A Night at the Roxbury,17000000,30331165,PG-13,81.0,Comedy,1998
Beastly,17000000,38028230,PG-13,86.0,Drama,2011
Brooklyn's Finest,17000000,39233233,R,133.0,Thriller/Suspense,2010
Tron,17000000,26919100,PG,96.0,Action,1982
Lottery Ticket,17000000,24719879,PG-13,95.0,Comedy,2010
Dickie Roberts: Former Child Star,17000000,23734486,PG-13,98.0,Comedy,2003
ATL,17000000,21170563,PG-13,107.0,Comedy,2006
Summer Catch,17000000,19693891,PG-13,108.0,Romantic Comedy,2001
A Simple Plan,17000000,16316273,R,121.0,Thriller/Suspense,1998
Larry the Cable Guy: Health Inspector,17000000,15680099,PG-13,106.0,Comedy,2006
Superman IV: The Quest for Peace,17000000,36700000,PG,91.0,Action,1987
They,17000000,16140842,PG-13,89.0,Horror,2002
The Adventures of Elmo in Grouchland,17000000,11634458,G,77.0,Adventure,1999
My Life in Ruins,17000000,20477425,PG-13,95.0,Romantic Comedy,2009
American Dreamz,17000000,16510971,PG-13,107.0,Black Comedy,2006
How She Move,17000000,8607815,PG-13,100.0,Drama,2008
Running Scared,17000000,9729088,R,122.0,Action,2006
The Apparition,17000000,10637281,PG-13,82.0,Horror,2012
Bobby Jones: Stroke of Genius,17000000,2694071,PG,123.0,Drama,2004
L'illusionniste,17000000,8609949,PG,80.0,Adventure,2010
Veronica Guerin,17000000,9438074,R,98.0,Drama,2003
Genius,17000000,7265283,PG-13,104.0,Drama,2016
Nancy Drew and the Hidden Staircase,17000000,624549,PG,89.0,Drama,2019
Southland Tales,17000000,364607,R,144.0,Musical,2007
Escobar: Paradise Lost,17000000,3917679,R,119.0,Drama,2015
"Mune, le gardien de la lune",17000000,14534046,PG,85.0,Adventure,2015
Chasseurs de dragons,17000000,13446115,PG-13,106.0,Adventure,2009
Occupation: Rainfall,17000000,354670,R,128.0,Action,2021
The Young Messiah,16800000,7313697,PG-13,111.0,Drama,2016
FUR: An Imaginary Portrait of Diane Arbus,16800000,2281089,R,115.0,Drama,2006
My Girl,16500000,58011485,PG-13,102.0,Comedy,1991
Wall Street,16500000,43848100,R,125.0,Drama,1987
Sense and Sensibility,16500000,134993774,PG,136.0,Drama,1995
The Illusionist,16500000,83792062,PG-13,110.0,Drama,2006
Becoming Jane,16500000,39380831,PG,120.0,Drama,2007
House of Sand and Fog,16500000,16154786,R,126.0,Drama,2003
Sydney White,16500000,13636339,PG-13,108.0,Romantic Comedy,2007
Dead Poets Society,16400000,239500000,PG,128.0,Drama,1989
Dumb & Dumber,16000000,246490802,PG-13,106.0,Comedy,1994
When Harry Met Sally…,16000000,93000145,R,96.0,Romantic Comedy,1989
Insidious: The Red Door,16000000,186258928,PG-13,107.0,Horror,2023
Road Trip,16000000,119739110,R,106.0,Comedy,2000
The Verdict,16000000,53977250,R,129.0,Drama,1982
Varsity Blues,16000000,54294169,R,106.0,Drama,1999
Moonrise Kingdom,16000000,68848446,PG-13,94.0,Drama,2012
The Artist,16000000,128100584,PG-13,100.0,Drama,2011
The Unborn,16000000,78208812,PG-13,87.0,Horror,2009
The Master of Disguise,16000000,40363530,PG,80.0,Comedy,2002
The Texas Chainsaw Massacre: The Beginning,16000000,50517763,R,84.0,Horror,2006
El Laberinto del Fauno,16000000,87041569,R,119.0,Horror,2006
The Roommate,16000000,52545707,PG-13,91.0,Thriller/Suspense,2011
The Messengers,16000000,53774833,PG-13,90.0,Horror,2007
The Killing Fields,16000000,34609720,R,141.0,Drama,1984
See Spot Run,16000000,43057552,PG,94.0,Adventure,2001
Double Impact,16000000,29090445,R,110.0,Action,1991
Baby Boy,16000000,28734552,R,130.0,Drama,2001
Nobody,16000000,57512470,R,92.0,Thriller/Suspense,2021
Joe Dirt,16000000,30987695,PG-13,91.0,Comedy,2001
The Women,16000000,50103808,PG-13,115.0,Comedy,2008
Hot Fuzz,16000000,80695830,R,121.0,Comedy,2007
Vicky Cristina Barcelona,16000000,104504817,PG-13,97.0,Comedy,2008
A Dog’s Journey,16000000,78867205,PG,108.0,Drama,2019
Stuber,16000000,29634023,R,105.0,Comedy,2019
Boys and Girls,16000000,21799652,PG-13,94.0,Romantic Comedy,2000
Superfly,16000000,20739323,R,116.0,Thriller/Suspense,2018
