title,budget,gross,mpaa,running_time,genre,year
Lovesick,10100000,10171304.0,PG,"95.0,",Comedy,1983
Running Brave,8000000,3000000.0,PG,"106.0,",Biography,1983
Exposed,0,1818910.0,R,"100.0,",Drama,1983
Trenchcoat,5000000,4304286.0,PG,"91.0,",Comedy,1983
Stryker,0,1723487.0,R,"86.0,",Action,1983
The Man Who Wasn't There,0,2443487.0,R,"111.0,",Action,1983
Table for Five,0,2439705.0,PG,"122.0,",Drama,1983
Romantic Comedy,0,6857733.0,PG,"103.0,",Comedy,1983
"Man, Woman and Child",0,2314561.0,PG,"99.0,",Drama,1983
Slayground,0,108128.0,R,"89.0,,",Crime,1983
Richard Pryor... Here and Now,0,16156776.0,R,"83.0,",Comedy,1983
My Brother's Wedding,50000,26177.0,Not Rated,"115.0,,",Drama,1983
The Golden Seal,0,6666725.0,PG,"94.0,",Drama,1983
The Terminator,6400000,78371200.0,R,"107.0,",Action,1984
Dune,40000000,30925690.0,PG-13,"137.0,",Action,1984
Ghostbusters,30000000,296187079.0,PG,"105.0,",Action,1984
The Karate Kid,8000000,91119319.0,PG,"126.0,",Action,1984
Once Upon a Time in America,30000000,5473212.0,R,"229.0,",Crime,1984
Police Academy,4500000,81198894.0,R,"96.0,",Comedy,1984
Indiana Jones and the Temple of Doom,28000000,333107271.0,PG,"118.0,",Action,1984
Body Double,10000000,8801940.0,R,"114.0,",Crime,1984
A Nightmare on Elm Street,1800000,25507137.0,R,"91.0,",Horror,1984
Amadeus,18000000,52066791.0,PG,"160.0,",Biography,1984
Beverly Hills Cop,14000000,316360478.0,R,"105.0,",Action,1984
Red Dawn,17000000,38376497.0,PG-13,"114.0,",Action,1984
The NeverEnding Story,27000000,20251411.0,PG,"102.0,",Adventure,1984
Footloose,8200000,80039064.0,PG,"107.0,",Drama,1984
Revenge of the Nerds,8000000,40874452.0,R,"90.0,",Comedy,1984
Gremlins,11000000,153633143.0,PG,"106.0,",Comedy,1984
Romancing the Stone,10000000,86572238.0,PG,"106.0,",Action,1984
Streets of Fire,14500000,8089290.0,PG,"93.0,",Action,1984
Sixteen Candles,6500000,23686027.0,PG,"93.0,",Comedy,1984
"Paris, Texas",0,2207548.0,R,"145.0,",Drama,1984
This Is Spinal Tap,2500000,4736202.0,R,"82.0,",Comedy,1984
1984,0,8430492.0,R,"113.0,",Drama,1984
Top Secret!,9000000,20458340.0,PG,"90.0,",Comedy,1984
Conan the Destroyer,18000000,31042035.0,PG,"103.0,",Action,1984
Children of the Corn,800000,14568989.0,R,"92.0,",Horror,1984
The Last Starfighter,15000000,28733290.0,PG,"101.0,",Action,1984
Splash,8000000,69821334.0,PG,"111.0,",Comedy,1984
Blood Simple,1500000,4228292.0,R,"99.0,",Crime,1984
The Natural,28000000,47951979.0,PG,"138.0,",Drama,1984
Bachelor Party,5000000,38435947.0,R,"105.0,",Comedy,1984
Friday the 13th: the Final Chapter,2600000,32980880.0,R,"91.0,",Horror,1984
Hardbodies,0,7121719.0,R,"88.0,",Comedy,1984
Against All Odds,13000000,21689062.0,R,"128.0,",Action,1984
Supergirl,35000000,14296438.0,PG,"124.0,",Action,1984
The Bounty,25000000,8613462.0,PG,"132.0,",Adventure,1984
Firestarter,15000000,17080167.0,R,"114.0,",Action,1984
C.H.U.D.,1250000,4654423.0,R,"88.0,",Horror,1984
The Woman in Red,9000000,25348610.0,PG-13,"87.0,",Comedy,1984
Runaway,0,6770587.0,PG-13,"99.0,",Action,1984
The Adventures of Buckaroo Banzai Across the 8th Dimension,0,6254148.0,PG,"103.0,",Adventure,1984
Star Trek III: The Search for Spock,17000000,76471046.0,PG,"105.0,",Action,1984
Repo Man,1500000,129000.0,R,"92.0,",Action,1984
2010: the Year We Make Contact,28000000,40400657.0,PG,"116.0,",Adventure,1984
The Killing Fields,14400000,34700291.0,R,"141.0,",Biography,1984
The Cotton Club,58000000,25928721.0,R,"127.0,",Crime,1984
Starman,22000000,28744356.0,PG,"115.0,",Romance,1984
Night of the Comet,700000,14418922.0,PG-13,"95.0,",Comedy,1984
Blame It on Rio,0,18644570.0,R,"100.0,",Comedy,1984
Dreamscape,0,12145169.0,PG-13,"99.0,",Action,1984
Crimes of Passion,0,2912945.0,R,"107.0,",Drama,1984
The Philadelphia Experiment,21000000,8103330.0,PG,"102.0,",Adventure,1984
Places in the Heart,0,34901614.0,PG,"111.0,",Drama,1984
Bolero,7000000,8914881.0,R,"105.0,",Comedy,1984
Cannonball Run II,20000000,28078073.0,PG,"108.0,",Action,1984
Stranger Than Paradise,90000,2436000.0,R,"89.0,",Comedy,1984
The Ice Pirates,9000000,14255801.0,PG,"91.0,",Action,1984
A Passage to India,16000000,27201487.0,PG,"164.0,",Adventure,1984
Purple Rain,7200000,70263155.0,R,"111.0,",Drama,1984
The Hotel New Hampshire,7500000,5142858.0,R,"109.0,",Comedy,1984
The Hit,0,876775.0,R,"98.0,",Crime,1984
Sheena,25000000,5778353.0,PG,"117.0,",Adventure,1984
Missing in Action,2550000,22812411.0,R,"101.0,",Action,1984
"Greystoke: The Legend of Tarzan, Lord of the Apes",30000000,45858563.0,PG,"143.0,",Adventure,1984
The Muppets Take Manhattan,0,25534703.0,G,"94.0,",Adventure,1984
The Wild Life,0,11020375.0,R,"96.0,",Comedy,1984
Falling in Love,12000000,11129057.0,PG-13,"106.0,",Drama,1984
Gwendoline,0,1337274.0,R,"87.0,",Action,1984
Breakin',0,38682707.0,PG,"90.0,",Comedy,1984
Birdy,12000000,1455045.0,R,"120.0,",Drama,1984
The Company of Wolves,2000000,4389334.0,R,"95.0,",Drama,1984
Electric Dreams,0,2193612.0,PG,"95.0,",Comedy,1984
Racing with the Moon,6500000,6045647.0,PG,"108.0,",Comedy,1984
"Silent Night, Deadly Night",1065000,2491460.0,R,"79.0,",Horror,1984
The Pope of Greenwich Village,8000000,6836201.0,R,"121.0,",Action,1984
All of Me,0,36403064.0,PG,"93.0,",Comedy,1984
"Grandview, U.S.A.",0,4743119.0,R,"97.0,",Drama,1984
Where the Boys Are,0,10530000.0,R,"94.0,",Comedy,1984
Reckless,0,8289916.0,R,"90.0,",Comedy,1984
Tightrope,0,48143579.0,R,"114.0,",Crime,1984
Rhinestone,28000000,21435321.0,PG,"111.0,",Comedy,1984
The Flamingo Kid,0,23859382.0,PG-13,"100.0,",Comedy,1984
Up the Creek,0,11708269.0,R,"96.0,",Comedy,1984
Swing Shift,15000000,6650206.0,PG,"100.0,",Drama,1984
Beat Street,9500000,16595791.0,PG,"105.0,",Drama,1984
Joy of Sex,0,4463841.0,R,"93.0,",Comedy,1984
Breakin' 2: Electric Boogaloo,0,15101131.0,PG,"94.0,",Comedy,1984
The Razor's Edge,13000000,6551987.0,PG-13,"128.0,",Drama,1984
Tank,0,11302884.0,PG,"113.0,",Action,1984
Moscow on the Hudson,13000000,25068724.0,R,"115.0,",Comedy,1984
Ninja III: The Domination,0,7610785.0,R,"92.0,",Action,1984
The Warrior and the Sorceress,0,2886225.0,R,"81.0,",Adventure,1984
The Evil That Men Do,4600000,13102025.0,R,"90.0,",Action,1984
Firstborn,8000000,6250994.0,R,"103.0,",Drama,1984
Teachers,9000000,27774237.0,R,"107.0,",Comedy,1984
The River,18000000,11489982.0,PG-13,"124.0,",Drama,1984
Razorback,0,150463.0,R,"95.0,",Horror,1984
A Soldier's Story,6000000,21821347.0,PG,"101.0,",Crime,1984
Comfort and Joy,0,1057368.0,PG,"106.0,",Comedy,1984
Meatballs Part II,0,5410972.0,PG,"87.0,",Comedy,1984
Lassiter,0,17513452.0,R,"100.0,",Action,1984
Irreconcilable Differences,6000000,12414210.0,PG,"113.0,",Comedy,1984
City Heat,25000000,38348988.0,PG,"93.0,",Action,1984
Under the Volcano,0,2556800.0,R,"112.0,",Drama,1984
Iceman,0,7343032.0,PG,"100.0,",Drama,1984
Flashpoint,10000000,3854833.0,R,"93.0,",Action,1984
The Little Drummer Girl,0,7828841.0,R,"130.0,",Drama,1984
Lust in the Dust,3000000,727639.0,R,"84.0,",Comedy,1984
Hot Moves,0,2732684.0,R,"85.0,",Comedy,1984
Oxford Blues,0,8793152.0,PG-13,"97.0,",Comedy,1984
Thief of Hearts,9000000,10435015.0,Not Rated,"100.0,",Crime,1984
The Brother from Another Planet,350000,3677209.0,R,"108.0,",Comedy,1984
No Small Affair,0,4994094.0,R,"102.0,",Comedy,1984
Broadway Danny Rose,8000000,10600497.0,PG,"84.0,",Comedy,1984
Best Defense,18000000,19265302.0,R,"94.0,",Comedy,1984
Micki + Maude,15100000,26080861.0,PG-13,"118.0,",Comedy,1984
Protocol,12000000,26186631.0,PG,"96.0,",Comedy,1984
Exterminator 2,0,3739406.0,R,"89.0,",Action,1984
American Dreamer,0,5021751.0,PG,"105.0,",Comedy,1984
The Lonely Guy,0,5718573.0,R,"90.0,",Comedy,1984
Choose Me,700000,2490233.0,R,"106.0,",Comedy,1984
Making the Grade,0,4561346.0,R,"105.0,",Comedy,1984
Full Moon in Paris,0,15726.0,R,"101.0,",Comedy,1984
Unfaithfully Yours,12000000,19928200.0,PG,"96.0,",Comedy,1984
Impulse,10000000,2773433.0,R,"91.0,",Horror,1984
Mrs. Soffel,11000000,4385312.0,PG-13,"110.0,",Drama,1984
Garbo Talks,0,1493782.0,PG-13,"103.0,",Comedy,1984
Country,0,9640000.0,PG,"105.0,",Drama,1984
Cheech & Chong's the Corsican Brothers,0,3772785.0,PG,"82.0,",Comedy,1984
Purple Hearts,0,2075282.0,R,"116.0,",Drama,1984
Give My Regards to Broad Street,9000000,1393501.0,PG,"108.0,",Drama,1984
Songwriter,0,865915.0,R,"94.0,",Drama,1984
Finders Keepers,7000000,1467396.0,R,"96.0,",Comedy,1984
The Bostonians,0,1009700.0,Not Rated,"122.0,",Drama,1984
Body Rock,0,1689501.0,PG-13,"93.0,",Drama,1984
The River Rat,0,1142944.0,PG,"93.0,",Adventure,1984
Just the Way You Are,0,7889694.0,PG,"94.0,",Comedy,1984
Until September,0,4239154.0,R,"95.0,",Drama,1984
Crackers,12000000,129268.0,PG,"91.0,",Adventure,1984
Misunderstood,0,1525532.0,PG,"91.0,",Drama,1984
Mike's Murder,6300000,1059966.0,R,"109.0,",Drama,1984
The Buddy System,0,1820049.0,PG,"110.0,",Drama,1984
A Private Function,0,2527088.0,R,"92.0,",Comedy,1984
Scandalous,0,526805.0,PG,"92.0,",Comedy,1984
"Oh, God! You Devil",0,21538850.0,PG,"97.0,",Comedy,1984
The Bay Boy,0,162364.0,R,"107.0,",Drama,1984
Heavenly Bodies,0,1839623.0,R,"90.0,",Drama,1984
Heartbreakers,0,148750.0,R,"98.0,",Drama,1984
Champions,0,200498.0,PG,"106.0,",Biography,1984
A Sunday in the Country,0,2411143.0,G,"90.0,",Drama,1984
Mass Appeal,0,1945658.0,PG,"99.0,",Drama,1984
Windy City,0,343890.0,R,"103.0,",Drama,1984
The Bear,221000,2687148.0,PG,"110.0,",Biography,1984
Weekend Pass,0,21058033.0,R,"88.0,",Comedy,1984
Over the Brooklyn Bridge,0,837914.0,R,"108.0,",Comedy,1984
Almost You,1000000,95000.0,R,"96.0,",Comedy,1984
Petit Con,0,127426.0,R,"90.0,",Comedy,1984
Weird Science,7500000,38934048.0,PG-13,"94.0,",Comedy,1985
The Goonies,19000000,63980721.0,PG,"114.0,",Adventure,1985
Back to the Future,19000000,381906762.0,PG,"116.0,",Adventure,1985
To Live and Die in L.A.,6000000,17307019.0,R,"116.0,",Action,1985
Clue,15000000,14643997.0,PG,"94.0,",Comedy,1985
The Breakfast Club,1000000,51525171.0,R,"97.0,",Comedy,1985
Cocoon,17500000,85313124.0,PG-13,"117.0,",Comedy,1985
Rambo: First Blood Part II,44000000,300400432.0,R,"96.0,",Action,1985
Mask,8000000,48230162.0,PG-13,"120.0,",Biography,1985
Legend,24500000,15502112.0,PG,"94.0,",Adventure,1985
The Return of the Living Dead,4000000,14237880.0,R,"91.0,",Comedy,1985
St. Elmo's Fire,10000000,37803872.0,R,"110.0,",Drama,1985
Brazil,15000000,9949953.0,R,"132.0,",Drama,1985
Pale Rider,6900000,41410568.0,R,"115.0,",Drama,1985
Teen Wolf,0,33086611.0,PG,"91.0,",Comedy,1985
Real Genius,8000000,12952019.0,PG,"108.0,",Comedy,1985
Commando,10000000,57491000.0,R,"90.0,",Action,1985
Witness,12000000,68706993.0,R,"112.0,",Crime,1985
The Color Purple,15000000,98467863.0,PG-13,"154.0,",Drama,1985
Silverado,26000000,32192570.0,PG-13,"133.0,",Action,1985
Rocky IV,30000000,300473716.0,PG,"91.0,",Drama,1985
Better Off Dead...,0,10297601.0,PG,"97.0,",Comedy,1985
Ran,11500000,4164283.0,R,"162.0,",Action,1985
Ladyhawke,20000000,18432000.0,PG-13,"121.0,",Adventure,1985
A Room with a View,3000000,21041453.0,Not Rated,"117.0,",Drama,1985
Red Sonja,17900000,6951415.0,PG-13,"89.0,",Action,1985
Fright Night,9000000,24922237.0,R,"106.0,",Fantasy,1985
Explorers,25000000,9873044.0,PG,"109.0,",Adventure,1985
Mad Max Beyond Thunderdome,10000000,36230219.0,PG-13,"107.0,",Action,1985
After Hours,4500000,10609321.0,R,"97.0,",Comedy,1985
A View to a Kill,30000000,50327960.0,PG,"131.0,",Action,1985
Fletch,8000000,59612888.0,PG,"98.0,",Comedy,1985
Perfect,19000000,12918858.0,R,"115.0,",Drama,1985
A Nightmare on Elm Street 2: Freddy's Revenge,3000000,29999213.0,R,"87.0,",Horror,1985
Summer Rental,0,24689703.0,PG,"87.0,",Comedy,1985
Lifeforce,25000000,11603545.0,R,"101.0,",Action,1985
Pee-wee's Big Adventure,6000000,40940662.0,PG,"91.0,",Adventure,1985
Out of Africa,31000000,227514205.0,PG,"161.0,",Biography,1985
Day of the Dead,3500000,5000000.0,Not Rated,"101.0,",Horror,1985
Just One of the Guys,0,11528900.0,PG-13,"100.0,",Comedy,1985
National Lampoon's European Vacation,17000000,49364621.0,PG-13,"95.0,",Adventure,1985
Spies Like Us,22000000,60088980.0,PG,"102.0,",Adventure,1985
House,3000000,19444631.0,R,"93.0,",Comedy,1985
Police Academy 2: Their First Assignment,7600000,55600000.0,PG-13,"87.0,",Comedy,1985
The Black Cauldron,44000000,21288692.0,PG,"80.0,",Animation,1985
Friday the 13th: A New Beginning,2200000,21930418.0,R,"92.0,",Horror,1985
Runaway Train,9000000,7683620.0,R,"111.0,",Action,1985
Re-Animator,900000,2023414.0,Unrated,"104.0,",Comedy,1985
Brewster's Millions,20000000,45833132.0,PG,"102.0,",Comedy,1985
The Last Dragon,10000000,25754284.0,PG-13,"109.0,",Action,1985
The Legend of Billie Jean,0,3099497.0,PG-13,"96.0,",Action,1985
Desperately Seeking Susan,4500000,27398584.0,PG-13,"104.0,",Comedy,1985
Girls Just Want to Have Fun,0,6326051.0,PG,"90.0,",Comedy,1985
Vision Quest,0,12993175.0,R,"107.0,",Drama,1985
Jagged Edge,15000000,40491165.0,R,"108.0,",Drama,1985
Enemy Mine,40000000,12303411.0,PG-13,"108.0,",Action,1985
Tuff Turf,0,9369329.0,R,"112.0,",Action,1985
Volunteers,0,19875740.0,R,"107.0,",Adventure,1985
The Jewel of the Nile,25000000,96773200.0,PG,"106.0,",Action,1985
Once Bitten,3200000,10000000.0,PG-13,"94.0,",Comedy,1985
Private Resort,0,331816.0,R,"82.0,",Comedy,1985
Police Story,0,113164.0,PG-13,"100.0,",Action,1985
Into the Night,8000000,7562164.0,R,"115.0,",Action,1985
The Sure Thing,4500000,18135531.0,PG-13,"95.0,",Comedy,1985
White Nights,20000000,42160849.0,PG-13,"136.0,",Drama,1985
Mischief,0,8692426.0,R,"97.0,",Comedy,1985
Silver Bullet,7000000,12361866.0,R,"95.0,",Horror,1985
Kiss of the Spider Woman,0,17009654.0,R,"120.0,",Drama,1985
My Beautiful Laundrette,0,2455535.0,R,"97.0,",Comedy,1985
Young Sherlock Holmes,18000000,19739575.0,PG-13,"109.0,",Adventure,1985
Smooth Talk,2400000,16785.0,PG-13,"92.0,",Drama,1985
Porky's Revenge,9000000,20518905.0,R,"92.0,",Comedy,1985
Year of the Dragon,24000000,18707466.0,R,"134.0,",Action,1985
Prizzi's Honor,0,26657534.0,R,"130.0,",Comedy,1985
The Quiet Earth,1000000,2123135.0,R,"91.0,",Drama,1985
Tampopo,0,444213.0,Not Rated,"114.0,,",Comedy,1985
Secret Admirer,0,8622757.0,R,"90.0,",Comedy,1985
"No Retreat, No Surrender",0,4662137.0,PG,"85.0,",Action,1985
D.A.R.Y.L.,0,7840873.0,PG,"99.0,",Family,1985
Mishima: A Life in Four Chapters,5000000,569996.0,R,"120.0,",Biography,1985
A Chorus Line,27000000,14202899.0,PG-13,"113.0,",Drama,1985
Cat's Eye,7000000,13086298.0,PG-13,"94.0,",Comedy,1985
Murphy's Romance,13000000,30867525.0,PG-13,"107.0,",Comedy,1985
Heaven Help Us,0,6070794.0,R,"104.0,",Comedy,1985
American Flyers,0,1420355.0,PG-13,"113.0,",Drama,1985
The Journey of Natty Gann,0,9708373.0,PG,"101.0,",Adventure,1985
Trouble in Mind,0,19632.0,R,"111.0,,",Comedy,1985
Fandango,7000000,91666.0,PG,"91.0,",Comedy,1985
Gotcha!,0,10806919.0,PG-13,"101.0,",Action,1985
Death Wish 3,9000000,16116878.0,R,"92.0,",Action,1985
King Solomon's Mines,12500000,15057465.0,PG-13,"100.0,",Action,1985
American Warrior,1000000,10499694.0,R,"95.0,",Action,1985
The Emerald Forest,0,24468550.0,R,"114.0,",Action,1985
The Holcroft Covenant,0,393825.0,R,"112.0,",Action,1985
The Falcon and the Snowman,12000000,17130087.0,R,"131.0,",Biography,1985
Transylvania 6-5000,3000000,7196872.0,PG,"93.0,",Comedy,1985
Desert Hearts,1250000,2492088.0,R,"91.0,",Drama,1985
The Heavenly Kid,0,3852271.0,PG-13,"90.0,",Comedy,1985
The Purple Rose of Cairo,15000000,10631333.0,PG,"82.0,",Comedy,1985
The Man with One Red Shoe,16000000,8645411.0,PG,"92.0,",Comedy,1985
My Life as a Dog,0,8349284.0,Unrated,"101.0,",Drama,1985
My Science Project,0,4122748.0,PG,"94.0,",Action,1985
Fraternity Vacation,0,3333306.0,R,"94.0,",Comedy,1985
The New Kids,0,199108.0,R,"110.0,",Crime,1985
Tomboy,0,14100000.0,R,"91.0,",Comedy,1985
Invasion U.S.A.,10000000,17536256.0,R,"107.0,",Action,1985
Revolution,28000000,358574.0,PG,"126.0,",Adventure,1985
Lost in America,0,10179000.0,R,"91.0,",Comedy,1985
Subway,0,390659.0,R,"104.0,",Thriller,1985
Moving Violations,0,10627754.0,PG-13,"90.0,",Comedy,1985
Nomads,0,2278264.0,R,"91.0,",Horror,1985
Fool for Love,0,836156.0,R,"106.0,",Drama,1985
Baby: Secret of the Lost Legend,0,14972297.0,PG,"95.0,",Adventure,1985
Code of Silence,7000000,20345361.0,R,"101.0,",Action,1985
Crimewave,3000000,5101.0,PG-13,"83.0,",Comedy,1985
Gymkata,0,5730596.0,R,"90.0,",Action,1985
Sweet Dreams,0,9085049.0,PG-13,"115.0,",Biography,1985
The Slugger's Wife,0,1878561.0,PG-13,"105.0,",Comedy,1985
Avenging Angel,0,5622787.0,R,"93.0,",Action,1985
Santa Claus: The Movie,50000000,23717291.0,PG,"107.0,",Adventure,1985
That Was Then... This Is Now,0,8630068.0,R,"102.0,",Crime,1985
Agnes of God,10000000,25627836.0,PG-13,"98.0,",Drama,1985
Rustlers' Rhapsody,0,6090497.0,PG,"88.0,",Comedy,1985
The Adventures of Mark Twain,0,849915.0,G,"86.0,",Animation,1985
Stick,22000000,8489518.0,R,"109.0,",Action,1985
The Bride,13000000,3558669.0,PG-13,"118.0,",Fantasy,1985
Morons from Outer Space,0,441137.0,PG-13,"90.0,",Comedy,1985
Godzilla 1985,2000000,4116395.0,PG,"87.0,",Action,1985
Plenty,10000000,6148000.0,R,"121.0,",Drama,1985
King David,22000000,5111099.0,PG-13,"114.0,",Adventure,1985
The Trip to Bountiful,0,7491903.0,PG,"108.0,",Drama,1985
Missing in Action 2: The Beginning,2410000,10755447.0,R,"100.0,",Action,1985
The Protector,5000000,981817.0,R,"91.0,",Action,1985
The Mean Season,7000000,4349446.0,R,"103.0,",Crime,1985
Turk 182,0,3594997.0,PG-13,"102.0,",Comedy,1985
The Official Story,0,69832.0,Not Rated,"112.0,",Drama,1985
Krush Groove,3000000,11052713.0,R,"97.0,",Comedy,1985
He-Man and She-Ra: The Secret of the Sword,2000000,7660857.0,G,"100.0,",Animation,1985
Warning Sign,0,1918117.0,R,"99.0,",Drama,1985
Creator,0,5349607.0,R,"107.0,",Comedy,1985
Taipei Story,0,35336.0,Not Rated,"119.0,,",Drama,1985
Otac na sluzbenom putu,0,34751.0,R,"136.0,",Drama,1985
The Aviator,0,1304192.0,PG,"96.0,",Adventure,1985
Starchaser: The Legend of Orin,15000000,3360800.0,PG,"100.0,",Animation,1985
Maxie,0,2564278.0,PG,"98.0,",Comedy,1985
DEFCON-4,0,1057064.0,R,"88.0,",Action,1985
The Care Bears Movie,2000000,22934622.0,G,"77.0,",Animation,1985
Sylvester,0,385687.0,PG,"104.0,",Drama,1985
Radioactive Dreams,0,220038.0,R,"98.0,",Action,1985
Twice in a Lifetime,8000000,8402424.0,R,"111.0,",Drama,1985
Dance with a Stranger,0,2174622.0,R,"96.0,",Biography,1985
Water,0,1256862.0,PG-13,"115.0,",Adventure,1985
One Magic Christmas,0,13677222.0,G,"89.0,",Family,1985
O.C. and Stiggs,7000000,29815.0,R,"109.0,,",Comedy,1985
The Good Father,0,421201.0,R,"90.0,",Drama,1985
Fever Pitch,7000000,618847.0,R,"96.0,",Drama,1985
The Doctor and the Devils,0,147070.0,R,"93.0,",Crime,1985
Head Office,0,3393807.0,PG-13,"90.0,",Comedy,1985
Eleni,0,305102.0,PG,"114.0,",Drama,1985
Dreamchild,0,1215923.0,PG,"94.0,",Biography,1985
Defense of the Realm,0,750000.0,PG,"96.0,",Thriller,1985
Bad Medicine,0,2685453.0,PG-13,"98.0,",Comedy,1985
Wetherby,0,1299985.0,R,"102.0,",Drama,1985
Compromising Positions,0,12531831.0,R,"99.0,",Comedy,1985
Rainbow Brite and the Star Stealer,0,4889971.0,G,"85.0,",Animation,1985
Three Men and a Cradle,0,2052466.0,PG-13,"106.0,",Comedy,1985
Rappin',2000000,2864844.0,PG,"92.0,",Drama,1985
Certain Fury,0,1381091.0,R,"87.0,",Action,1985
Code Name: Emerald,0,561548.0,PG,"95.0,",Action,1985
Colonel Redl,0,2357.0,R,"144.0,",Biography,1985
Marie,0,2507995.0,PG-13,"112.0,",Biography,1985
Movers & Shakers,0,372438.0,PG,"80.0,",Comedy,1985
La Cage aux Folles 3: The Wedding,0,345280.0,PG-13,"87.0,",Comedy,1985
Turtle Diary,0,2156772.0,PG,"97.0,",Comedy,1985
Joshua Then and Now,0,542420.0,R,"119.0,",Comedy,1985
The Girl in the Picture,0,202428.0,PG-13,"84.0,",Comedy,1985
Here Come the Littles,0,6565359.0,G,"72.0,",Animation,1985
Top Gun,15000000,357288178.0,PG,"110.0,",Action,1986
Aliens,18500000,131060248.0,R,"137.0,",Action,1986
Stand by Me,8000000,52287414.0,R,"89.0,",Adventure,1986
Ferris Bueller's Day Off,6000000,70720215.0,PG-13,"103.0,",Comedy,1986
Crocodile Dundee,8800000,328203506.0,PG-13,"97.0,",Action,1986
Labyrinth,25000000,13915874.0,PG,"101.0,",Adventure,1986
Highlander,16000000,5900712.0,R,"116.0,",Action,1986
Big Trouble in Little China,25000000,11100577.0,PG-13,"99.0,",Action,1986
Pretty in Pink,9000000,40479480.0,PG-13,"97.0,",Comedy,1986
Platoon,6000000,138545632.0,R,"120.0,",Drama,1986
Blue Velvet,6000000,8618766.0,R,"120.0,",Drama,1986
Manhunter,15000000,8621783.0,R,"120.0,",Crime,1986
Howard the Duck,37000000,37962774.0,PG,"110.0,",Action,1986
The Fly,15000000,60629159.0,R,"96.0,",Drama,1986
Little Shop of Horrors,25000000,38983045.0,PG-13,"94.0,",Comedy,1986
The Mosquito Coast,25000000,14302779.0,PG,"117.0,",Adventure,1986
The Karate Kid Part II,0,115103979.0,PG,"113.0,",Action,1986
River's Edge,1900000,4600000.0,R,"99.0,",Crime,1986
9½ Weeks,17000000,6735922.0,R,"117.0,",Drama,1986
The Golden Child,25000000,79817937.0,PG-13,"94.0,",Action,1986
Star Trek IV: The Voyage Home,25000000,109713132.0,PG,"119.0,",Action,1986
Short Circuit,15000000,40697761.0,PG,"98.0,",Comedy,1986
The Delta Force,12000000,17768900.0,R,"125.0,",Action,1986
The Name of the Rose,0,7153487.0,R,"130.0,",Crime,1986
The Wraith,2700000,3500000.0,PG-13,"93.0,",Action,1986
The Color of Money,13800000,52293982.0,R,"119.0,",Drama,1986
Hoosiers,6000000,28607524.0,PG,"114.0,",Drama,1986
Heartbreak Ridge,15000000,42724017.0,R,"130.0,",Drama,1986
Flight of the Navigator,9000000,18564613.0,PG,"90.0,",Adventure,1986
Cobra,25000000,49042224.0,R,"87.0,",Action,1986
Peggy Sue Got Married,18000000,41488348.0,PG-13,"103.0,",Comedy,1986
The Mission,24500000,17502499.0,PG,"125.0,",Adventure,1986
Working Girls,0,1777378.0,Unrated,"93.0,",Drama,1986
Youngblood,0,15448384.0,R,"110.0,",Drama,1986
Three Amigos!,25000000,39246734.0,PG,"104.0,",Comedy,1986
Maximum Overdrive,10000000,7433663.0,R,"98.0,",Action,1986
Lucas,6000000,8200000.0,PG-13,"100.0,",Comedy,1986
Friday the 13th Part VI: Jason Lives,3000000,19472057.0,R,"86.0,",Horror,1986
